===2023-07-29 11:52:58===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 1.1672 | Train Acc: 0.8333
 Site-USPS                          | Val  Loss: 0.6017 | Val  Acc: 0.8438
 Site-USPS                          | Val  Loss: 0.5990 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4942 | Val  Acc: 0.8476
 Site-USPS                          | Val  Loss: 0.3509 | Val  Acc: 0.8995
 Site-SynthDigits                   | Val  Loss: 1.5395 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.8175 | Val  Acc: 0.4853
 Site-SynthDigits                   | Val  Loss: 1.5226 | Val  Acc: 0.4918
 Site-MNIST_M                       | Val  Loss: 1.8575 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.6692 | Val  Acc: 0.4938
 Site-SVHN                          | Val  Loss: 2.0667 | Val  Acc: 0.2429
Average Valid Accuracy: 0.7817
 Best site-MNIST                     | Epoch:5 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:5 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.8889
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.9677
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.9464
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.9071
 Best site-MNIST                     | Epoch:5 | Val Acc: 0.9184
 Best site-USPS                      | Epoch:5 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:5 | Val Acc: 0.8889
 Best site-USPS                      | Epoch:5 | Val Acc: 0.8438
 Best site-USPS                      | Epoch:5 | Val Acc: 0.8103
 Best site-USPS                      | Epoch:5 | Val Acc: 0.8476
 Best site-USPS                      | Epoch:5 | Val Acc: 0.8995
 Best site-SynthDigits               | Epoch:5 | Val Acc: 0.4595
 Best site-SynthDigits               | Epoch:5 | Val Acc: 0.4853
 Best site-SynthDigits               | Epoch:5 | Val Acc: 0.4918
 Best site-MNIST_M                   | Epoch:5 | Val Acc: 0.4222
 Best site-MNIST_M                   | Epoch:5 | Val Acc: 0.4938
 Best site-SVHN                      | Epoch:5 | Val Acc: 0.2429
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/harmo-fl...
============ Train epoch 6 ============
 Site-MNIST                         | Train Loss: 0.1727 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.4228 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1775 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.1785 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.2904 | Train Acc: 0.9286
 Site-MNIST                         | Train Loss: 0.2607 | Train Acc: 0.9286
 Site-MNIST                         | Train Loss: 0.2427 | Train Acc: 0.9383
 Site-MNIST                         | Train Loss: 0.3182 | Train Acc: 0.9193
 Site-MNIST                         | Train Loss: 0.2579 | Train Acc: 0.9334
 Site-MNIST                         | Train Loss: 0.2336 | Train Acc: 0.9487
 Site-USPS                          | Train Loss: 0.4514 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.2386 | Train Acc: 0.9306
 Site-USPS                          | Train Loss: 0.2447 | Train Acc: 0.9225
 Site-USPS                          | Train Loss: 0.3941 | Train Acc: 0.8970
 Site-USPS                          | Train Loss: 0.2732 | Train Acc: 0.9262
 Site-USPS                          | Train Loss: 0.3063 | Train Acc: 0.9167
 Site-SynthDigits                   | Train Loss: 1.4927 | Train Acc: 0.4503
 Site-SynthDigits                   | Train Loss: 1.4833 | Train Acc: 0.4982
 Site-SynthDigits                   | Train Loss: 1.3892 | Train Acc: 0.5092
 Site-MNIST_M                       | Train Loss: 1.7258 | Train Acc: 0.4088
 Site-MNIST_M                       | Train Loss: 1.5217 | Train Acc: 0.4343
 Site-SVHN                          | Train Loss: 2.0968 | Train Acc: 0.2340
Average Train Accuracy: 0.7950
 Site-MNIST                         | Val  Loss: 0.0219 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.1541 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4832 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4297 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.3060 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.2305 | Val  Acc: 0.9677
 Site-MNIST                         | Val  Loss: 0.2464 | Val  Acc: 0.9464
 Site-MNIST                         | Val  Loss: 0.2288 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.3018 | Val  Acc: 0.9126
 Site-MNIST                         | Val  Loss: 0.2906 | Val  Acc: 0.9215
 Site-USPS                          | Val  Loss: 0.0735 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.4673 | Val  Acc: 0.8333
 Site-USPS                          | Val  Loss: 0.5739 | Val  Acc: 0.8438
 Site-USPS                          | Val  Loss: 0.5760 | Val  Acc: 0.8276
 Site-USPS                          | Val  Loss: 0.4703 | Val  Acc: 0.8857
 Site-USPS                          | Val  Loss: 0.3205 | Val  Acc: 0.9206
 Site-SynthDigits                   | Val  Loss: 1.5009 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.6953 | Val  Acc: 0.5147
 Site-SynthDigits                   | Val  Loss: 1.4922 | Val  Acc: 0.5082
 Site-MNIST_M                       | Val  Loss: 1.8327 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.6228 | Val  Acc: 0.5432
 Site-SVHN                          | Val  Loss: 2.0470 | Val  Acc: 0.2429
Average Valid Accuracy: 0.7873
 Best site-MNIST                     | Epoch:6 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:6 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.8889
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.9677
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.9464
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.9126
 Best site-MNIST                     | Epoch:6 | Val Acc: 0.9215
 Best site-USPS                      | Epoch:6 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:6 | Val Acc: 0.8333
 Best site-USPS                      | Epoch:6 | Val Acc: 0.8438
 Best site-USPS                      | Epoch:6 | Val Acc: 0.8276
 Best site-USPS                      | Epoch:6 | Val Acc: 0.8857
 Best site-USPS                      | Epoch:6 | Val Acc: 0.9206
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.4595
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.5147
 Best site-SynthDigits               | Epoch:6 | Val Acc: 0.5082
 Best site-MNIST_M                   | Epoch:6 | Val Acc: 0.4222
 Best site-MNIST_M                   | Epoch:6 | Val Acc: 0.5432
 Best site-SVHN                      | Epoch:6 | Val Acc: 0.2429
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/harmo-fl...
============ Train epoch 7 ============
 Site-MNIST                         | Train Loss: 0.1574 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3903 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1332 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.1652 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.2033 | Train Acc: 0.9286
 Site-MNIST                         | Train Loss: 0.2125 | Train Acc: 0.9444
 Site-MNIST                         | Train Loss: 0.2205 | Train Acc: 0.9383
 Site-MNIST                         | Train Loss: 0.2636 | Train Acc: 0.9242
 Site-MNIST                         | Train Loss: 0.2337 | Train Acc: 0.9361
 Site-MNIST                         | Train Loss: 0.2013 | Train Acc: 0.9532
 Site-USPS                          | Train Loss: 0.4769 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.2434 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.3416 | Train Acc: 0.9070
 Site-USPS                          | Train Loss: 0.3644 | Train Acc: 0.8755
 Site-USPS                          | Train Loss: 0.2675 | Train Acc: 0.9262
 Site-USPS                          | Train Loss: 0.2929 | Train Acc: 0.9193
 Site-SynthDigits                   | Train Loss: 1.5211 | Train Acc: 0.4636
 Site-SynthDigits                   | Train Loss: 1.5026 | Train Acc: 0.5165
 Site-SynthDigits                   | Train Loss: 1.3646 | Train Acc: 0.5255
 Site-MNIST_M                       | Train Loss: 1.7418 | Train Acc: 0.3867
 Site-MNIST_M                       | Train Loss: 1.5531 | Train Acc: 0.4404
 Site-SVHN                          | Train Loss: 2.0942 | Train Acc: 0.2340
Average Train Accuracy: 0.7933
 Site-MNIST                         | Val  Loss: 0.0148 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.1547 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5333 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4681 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.3090 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.1903 | Val  Acc: 0.9677
 Site-MNIST                         | Val  Loss: 0.2101 | Val  Acc: 0.9464
 Site-MNIST                         | Val  Loss: 0.1980 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.2673 | Val  Acc: 0.9180
 Site-MNIST                         | Val  Loss: 0.2604 | Val  Acc: 0.9275
 Site-USPS                          | Val  Loss: 0.0632 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.4764 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.5648 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.5684 | Val  Acc: 0.7931
 Site-USPS                          | Val  Loss: 0.4485 | Val  Acc: 0.8667
 Site-USPS                          | Val  Loss: 0.3056 | Val  Acc: 0.9048
 Site-SynthDigits                   | Val  Loss: 1.4963 | Val  Acc: 0.5135
 Site-SynthDigits                   | Val  Loss: 1.7072 | Val  Acc: 0.5441
 Site-SynthDigits                   | Val  Loss: 1.4630 | Val  Acc: 0.5328
 Site-MNIST_M                       | Val  Loss: 1.8771 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.6695 | Val  Acc: 0.4815
 Site-SVHN                          | Val  Loss: 1.9862 | Val  Acc: 0.2857
Average Valid Accuracy: 0.7828
============ Train epoch 8 ============
 Site-MNIST                         | Train Loss: 0.1336 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3542 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1509 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.1300 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.1661 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.2000 | Train Acc: 0.9762
 Site-MNIST                         | Train Loss: 0.1840 | Train Acc: 0.9515
 Site-MNIST                         | Train Loss: 0.2650 | Train Acc: 0.9267
 Site-MNIST                         | Train Loss: 0.2135 | Train Acc: 0.9470
 Site-MNIST                         | Train Loss: 0.1888 | Train Acc: 0.9585
 Site-USPS                          | Train Loss: 0.4543 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.2952 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.1948 | Train Acc: 0.9225
 Site-USPS                          | Train Loss: 0.3371 | Train Acc: 0.8970
 Site-USPS                          | Train Loss: 0.2531 | Train Acc: 0.9381
 Site-USPS                          | Train Loss: 0.2734 | Train Acc: 0.9220
 Site-SynthDigits                   | Train Loss: 1.4684 | Train Acc: 0.4768
 Site-SynthDigits                   | Train Loss: 1.3902 | Train Acc: 0.5311
 Site-SynthDigits                   | Train Loss: 1.3342 | Train Acc: 0.5377
 Site-MNIST_M                       | Train Loss: 1.6890 | Train Acc: 0.4309
 Site-MNIST_M                       | Train Loss: 1.5022 | Train Acc: 0.4312
 Site-SVHN                          | Train Loss: 2.1052 | Train Acc: 0.2376
Average Train Accuracy: 0.8046
 Site-MNIST                         | Val  Loss: 0.0211 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.1342 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5015 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4748 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.3043 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.1849 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.1918 | Val  Acc: 0.9464
 Site-MNIST                         | Val  Loss: 0.1875 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.2680 | Val  Acc: 0.9180
 Site-MNIST                         | Val  Loss: 0.2552 | Val  Acc: 0.9366
 Site-USPS                          | Val  Loss: 0.0409 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.4312 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.5256 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.5076 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.4118 | Val  Acc: 0.8857
 Site-USPS                          | Val  Loss: 0.2841 | Val  Acc: 0.9206
 Site-SynthDigits                   | Val  Loss: 1.4327 | Val  Acc: 0.5405
 Site-SynthDigits                   | Val  Loss: 1.6216 | Val  Acc: 0.5441
 Site-SynthDigits                   | Val  Loss: 1.4287 | Val  Acc: 0.5246
 Site-MNIST_M                       | Val  Loss: 1.8146 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.5759 | Val  Acc: 0.5556
 Site-SVHN                          | Val  Loss: 1.9634 | Val  Acc: 0.3000
Average Valid Accuracy: 0.7812
============ Train epoch 9 ============
 Site-MNIST                         | Train Loss: 0.1256 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3489 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1634 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.1291 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.1824 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1903 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.1629 | Train Acc: 0.9471
 Site-MNIST                         | Train Loss: 0.2646 | Train Acc: 0.9364
 Site-MNIST                         | Train Loss: 0.1972 | Train Acc: 0.9443
 Site-MNIST                         | Train Loss: 0.1711 | Train Acc: 0.9653
 Site-USPS                          | Train Loss: 0.4239 | Train Acc: 0.9250
 Site-USPS                          | Train Loss: 0.3149 | Train Acc: 0.9167
 Site-USPS                          | Train Loss: 0.2400 | Train Acc: 0.9302
 Site-USPS                          | Train Loss: 0.3534 | Train Acc: 0.9185
 Site-USPS                          | Train Loss: 0.2340 | Train Acc: 0.9405
 Site-USPS                          | Train Loss: 0.2486 | Train Acc: 0.9299
 Site-SynthDigits                   | Train Loss: 1.4491 | Train Acc: 0.4768
 Site-SynthDigits                   | Train Loss: 1.3724 | Train Acc: 0.5458
 Site-SynthDigits                   | Train Loss: 1.2779 | Train Acc: 0.5479
 Site-MNIST_M                       | Train Loss: 1.6827 | Train Acc: 0.4365
 Site-MNIST_M                       | Train Loss: 1.6231 | Train Acc: 0.4526
 Site-SVHN                          | Train Loss: 2.1272 | Train Acc: 0.2589
Average Train Accuracy: 0.8102
 Site-MNIST                         | Val  Loss: 0.0193 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.1522 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5614 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4716 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.2933 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.1587 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.1725 | Val  Acc: 0.9643
 Site-MNIST                         | Val  Loss: 0.1707 | Val  Acc: 0.9510
 Site-MNIST                         | Val  Loss: 0.2420 | Val  Acc: 0.9235
 Site-MNIST                         | Val  Loss: 0.2309 | Val  Acc: 0.9366
 Site-USPS                          | Val  Loss: 0.0425 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3737 | Val  Acc: 0.9444
 Site-USPS                          | Val  Loss: 0.4949 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.4893 | Val  Acc: 0.8621
 Site-USPS                          | Val  Loss: 0.3962 | Val  Acc: 0.9048
 Site-USPS                          | Val  Loss: 0.2623 | Val  Acc: 0.9365
 Site-SynthDigits                   | Val  Loss: 1.4023 | Val  Acc: 0.5946
 Site-SynthDigits                   | Val  Loss: 1.5807 | Val  Acc: 0.5882
 Site-SynthDigits                   | Val  Loss: 1.3999 | Val  Acc: 0.5328
 Site-MNIST_M                       | Val  Loss: 1.8273 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.5814 | Val  Acc: 0.5556
 Site-SVHN                          | Val  Loss: 1.9330 | Val  Acc: 0.3000
